StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Employee ID,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost,Attrition
2021-09-16,,Production Technician I,Brenda Duncan,TNS,Active,Contract,Zone B,Temporary,Unk,,Production       ,Engineers,1942-05-26,MA,Project Manager,Female,75699,Hispanic,Widowed,Fully Meets,4,2989,2023-06-18,2,3,3,2022-11-24,Communication Skills,External,Failed,West Stephanie,Ashley Jones,3,272.76,False
2019-04-21,,Production Technician I,Wesley Pearson,PYZ,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,1999-05-28,MA,Laborer,Female,64116,White,Single,Fully Meets,2,2990,2023-05-21,2,2,3,2023-05-14,Project Management,External,Passed,Lake Davidton,Logan Smith,3,494.03,False
2020-03-13,,Production Technician I,Daniel Rowe,WBL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General - Con,1999-03-17,MA,Technician,Female,5676,White,Single,Exceeds,2,2991,2022-08-23,5,5,3,2022-12-02,Project Management,Internal,Completed,West Sierrafurt,Daniel Ramos,3,722.92,False
2022-04-16,2023-04-20,Production Technician I,Brittney Stone,NEL,Active,Full-Time,Zone A,Part-Time,Resignation,Example see table the.,Production       ,Field Operations,1973-10-18,MA,Laborer,Female,59966,Asian,Married,Fully Meets,4,2992,2022-12-07,1,4,2,2023-02-03,Leadership Development,Internal,Passed,Davisbury,Dennis Robbins,1,125.34,True
2019-03-18,2022-11-23,Production Technician I,Pamela Suarez,PL,Active,Full-Time,Zone A,Full-Time,Involuntary,Risk test morning lawyer.,Production       ,General - Con,1946-01-07,MA,Technician,Male,81311,White,Widowed,Fully Meets,4,2993,2022-12-14,5,5,1,2022-11-03,Communication Skills,Internal,Incomplete,Judithborough,Matthew Kemp,3,559.24,True
2022-02-18,,Production Technician I,Tiffany Smith,BPC,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Engineers,1953-05-10,MA,Engineer,Male,14098,Other,Married,Fully Meets,4,2994,2022-12-16,5,5,3,2022-12-14,Project Management,External,Incomplete,New Brandiport,Sabrina Delgado,1,936.24,False
2018-09-03,2018-11-29,Production Technician I,Jason Huber,CCDR,Active,Full-Time,Zone A,Full-Time,Resignation,Training party upon.,Production       ,General - Con,1954-10-17,MA,Technician,Male,43823,Other,Single,Needs Improvement,4,2995,2023-01-19,1,5,2,2023-07-03,Technical Skills,Internal,Passed,Wardchester,Susan Luna,1,440.35,True
2022-06-15,2022-08-16,Production Technician I,Zachary Hill,SVG,Active,Contract,Zone B,Temporary,Involuntary,Tv fact life everybody picture case.,Production       ,General - Con,1989-09-30,MA,Locator,Female,30175,Other,Widowed,Fully Meets,4,2996,2022-08-27,3,2,2,2022-09-30,Technical Skills,Internal,Passed,Dunnchester,Ashley Gray,2,727.12,True
2022-02-14,,Production Technician I,Danny Young,EW,Active,Contract,Zone B,Part-Time,Unk,,Production       ,General - Con,1985-06-30,MA,Operator,Female,14649,Other,Married,Fully Meets,2,2997,2022-11-30,1,2,5,2023-02-16,Communication Skills,External,Completed,Morenohaven,Martin Ingram,4,433.14,False
2023-07-09,,Production Technician I,Kenneth Huff,MSC,Active,Contract,Zone C,Part-Time,Unk,,Production       ,General - Con,1968-06-02,MA,Groundman,Male,19677,White,Widowed,Needs Improvement,1,2998,2023-02-04,4,3,3,2022-10-17,Customer Service,External,Failed,West Amanda,Sandra Bennett,1,764.14,False
2018-10-28,2019-08-04,Production Technician I,Charles Brock,TNS,Active,Contract,Zone B,Part-Time,Voluntary,Dream return commercial. Gas will interview.,Production       ,Field Operations,1970-03-16,MA,Project Manager,Male,3588,Asian,Divorced,Fully Meets,2,2999,2023-01-24,2,1,4,2023-06-14,Customer Service,Internal,Passed,Raymondshire,Makayla Hart,5,800.21,True
2022-07-09,,Production Technician I,Lori Morton,PYZ,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Isp,1973-09-27,MA,Technician,Male,52789,Other,Single,Fully Meets,1,3000,2023-07-17,2,2,5,2023-05-11,Technical Skills,External,Incomplete,Michaelbury,Donald Crane,2,172.72,False
2018-09-27,2022-12-12,Production Technician I,Thomas Nguyen,WBL,Active,Full-Time,Zone C,Part-Time,Retirement,Pick memory station mother process election.,Production       ,General - Con,1942-10-15,MA,Laborer,Male,5140,Asian,Widowed,Fully Meets,5,3001,2023-04-13,5,4,3,2022-12-26,Communication Skills,Internal,Passed,Alexanderchester,Mrs. Elizabeth Salazar,5,346.93,True
2020-10-27,,Production Technician II,Miss Angel Elliott,BPC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,1991-05-16,MA,Laborer,Female,55498,White,Widowed,Fully Meets,2,3002,2022-09-10,3,3,3,2023-02-05,Leadership Development,Internal,Passed,North Rachel,Arthur Parker MD,4,247.81,False
2021-10-01,,Production Technician II,Dwayne Johnson,CCDR,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,1990-08-31,MA,Groundman,Female,40722,Other,Single,Fully Meets,5,3003,2023-01-17,4,3,5,2022-11-16,Technical Skills,Internal,Passed,Danielleborough,Brandon Cook,4,144.84,False
2019-08-29,2022-06-19,Production Technician II,Lisa Walters,EW,Active,Full-Time,Zone B,Full-Time,Retirement,Most since article thousand.,Production       ,General - Con,1996-01-24,MA,Laborer,Female,77466,Asian,Divorced,Fully Meets,5,3004,2022-10-21,4,3,4,2023-03-07,Technical Skills,Internal,Incomplete,Christopherchester,Brandi Perez,1,183.63,True
2020-12-29,,Production Technician II,Brandon Coleman,MSC,Active,Contract,Zone C,Part-Time,Unk,,Production       ,General - Con,1943-01-20,MA,Technician,Female,57657,Hispanic,Widowed,Fully Meets,2,3005,2023-01-18,4,5,1,2023-03-21,Communication Skills,Internal,Passed,Scottburgh,Terry Green,5,997.4,False
2022-10-04,,Production Technician II,Michael Smith,NEL,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,1968-07-26,MA,Laborer,Female,88958,Asian,Single,Fully Meets,1,3006,2023-02-28,3,5,2,2023-05-13,Communication Skills,External,Passed,Port Jaredfort,Shannon Turner,3,415.18,False
2019-03-21,2022-09-25,Production Technician II,Gabriela Boyd,PL,Active,Part-Time,Zone A,Full-Time,Resignation,Stock professor pattern turn attention news.,Production       ,General - Con,1949-10-13,MA,Technician,Female,22812,Black,Married,Fully Meets,2,3007,2023-05-15,2,5,3,2023-07-19,Customer Service,External,Incomplete,Thomaschester,Robert Gardner,5,147.35,True
2020-04-03,2021-12-27,Production Technician II,Kevin Robertson,PYZ,Active,Full-Time,Zone A,Full-Time,Involuntary,Stuff campaign any huge you kid cup.,Production       ,General - Sga,1977-03-06,MA,Construction Manager,Female,96960,Black,Widowed,Fully Meets,4,3008,2023-04-09,2,1,4,2023-03-15,Leadership Development,Internal,Incomplete,Nguyenmouth,Tamara Perez,3,967.08,True
2019-06-02,2021-07-14,Production Technician I,Tony Moyer,EW,Active,Part-Time,Zone C,Part-Time,Resignation,Avoid so despite. Risk bill cause school off.,Production       ,Billable Consultants,1997-05-01,MA,Engineer,Male,14887,White,Married,Fully Meets,2,3009,2022-10-27,1,2,4,2022-11-20,Leadership Development,Internal,Incomplete,East William,William Hensley,4,637.86,True
2019-05-31,2020-09-04,Production Technician I,Heidi Ruiz,MSC,Leave of Absence,Part-Time,Zone C,Temporary,Retirement,Billion provide season another.,Production       ,General - Con,1947-03-15,MA,Flagger,Male,33080,Other,Married,Fully Meets,1,3010,2022-11-19,1,5,5,2022-09-11,Project Management,External,Failed,South Andrew,Kevin Lyons,3,299.13,True
2020-01-06,2020-05-04,Production Technician I,Valerie Gallagher,TNS,Leave of Absence,Part-Time,Zone A,Full-Time,Involuntary,Affect organization we organization well sense.,Production       ,Engineers,1954-02-11,MA,Engineer,Female,51348,Hispanic,Widowed,Fully Meets,5,3011,2022-12-07,4,4,3,2022-10-11,Leadership Development,External,Incomplete,Lynnburgh,Maurice Cole,3,935.75,True
2018-08-19,2021-02-18,Production Technician I,Walter Sanchez,BPC,Leave of Absence,Contract,Zone A,Temporary,Retirement,Room force them drop catch. Consumer why rock.,Production       ,General - Sga,1950-05-28,MA,Manager,Female,3143,Asian,Single,Exceeds,1,3012,2023-01-22,3,5,1,2022-09-22,Technical Skills,External,Failed,South Jameshaven,Gregg Foster,3,494.02,True
2019-05-18,,Production Technician I,Misty Preston,CCDR,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Splicing,1982-03-25,MA,Splicer,Female,35422,Asian,Widowed,PIP,1,3013,2023-07-13,5,2,4,2023-05-23,Leadership Development,Internal,Incomplete,New Gregory,Matthew Sanders,4,776.3,False
2022-11-23,2022-12-09,Production Technician I,Danielle Long,EW,Active,Contract,Zone B,Temporary,Resignation,Bring guy religious week second technology.,Production       ,Field Operations,1967-07-17,MA,Flagger,Male,81914,Hispanic,Single,PIP,2,3014,2023-03-19,3,4,2,2023-02-01,Leadership Development,Internal,Completed,Lake Jeffreyborough,Rebecca Robbins,3,326.37,True
2020-12-02,,Production Technician I,Michael Hendricks,MSC,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Sga,1976-06-14,MA,Clerk,Male,56005,Hispanic,Single,PIP,2,3015,2022-12-04,5,5,5,2022-11-18,Customer Service,External,Completed,Bryanburgh,Diane Duran,1,108.95,False
2022-01-05,,Production Technician I,Ashley Hill,NEL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Finance & Accounting,2000-07-02,MA,Accounting,Male,19295,Black,Widowed,PIP,4,3016,2022-11-29,3,1,2,2023-01-26,Communication Skills,Internal,Completed,Walterland,Mr. James Barnes,4,550.9,False
2023-04-16,2023-08-04,Production Technician I,Douglas Washington,PL,Active,Full-Time,Zone B,Full-Time,Voluntary,Money few season own goal social.,Production       ,Field Operations,1994-12-12,MA,Laborer,Female,89360,Other,Divorced,PIP,5,3017,2022-09-28,3,5,3,2022-08-19,Technical Skills,Internal,Incomplete,West Elizabethborough,Stephen Freeman,4,795.89,True
2020-10-10,2023-06-23,Production Technician I,John Jordan,PYZ,Active,Contract,Zone C,Part-Time,Retirement,Thank person level north none analysis its.,Production       ,Project Management - Con,1974-06-13,MA,Manager,Female,77355,Black,Widowed,PIP,2,3018,2022-09-13,1,1,4,2023-04-02,Communication Skills,External,Passed,Juanton,Jenna Waters,1,980.49,True
2022-04-15,2023-07-04,Production Technician I,Thomas Humphrey,SVG,Active,Contract,Zone B,Full-Time,Voluntary,Create budget ground foot action note may.,Production       ,Finance & Accounting,1979-09-21,MA,Administrative,Female,26467,Asian,Married,PIP,2,3019,2022-09-11,3,4,2,2022-11-18,Technical Skills,External,Failed,Port Thomaston,Stephanie Dixon,1,155.46,True
2023-07-25,,Production Technician I,Paula Perez,TNS,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,1944-01-07,MA,Technician,Male,8903,Black,Widowed,PIP,2,3020,2023-07-28,2,5,1,2023-06-19,Project Management,External,Completed,South Mariamouth,Justin Stanton,2,367.74,False
2020-08-31,,Production Technician I,Scott Torres,WBL,Active,Contract,Zone A,Temporary,Unk,,Production       ,Wireline Construction,1987-05-14,MA,Administrative,Male,95247,Other,Single,PIP,2,3021,2022-10-19,5,3,4,2023-08-04,Customer Service,External,Passed,Coreyborough,Rachel Roach,3,115.55,False
2018-10-10,2020-05-17,Production Technician I,Miguel Rodgers,BPC,Active,Full-Time,Zone C,Full-Time,Retirement,In business challenge rock environment.,Production       ,Splicing,1976-07-16,MA,Laborer,Male,23955,Other,Married,PIP,1,3022,2023-02-05,2,2,3,2022-12-15,Communication Skills,External,Completed,New Kevin,Charles Garcia,3,848.52,True
2019-01-15,2021-04-03,Production Technician II,Grant Brooks,TNS,Voluntarily Terminated,Contract,Zone B,Part-Time,Retirement,Personal themselves institution record.,Production       ,General - Con,1958-01-30,MA,Technician,Female,46410,Black,Widowed,PIP,2,3023,2022-09-19,3,5,3,2023-05-04,Project Management,Internal,Passed,South Gregborough,Kevin Brown,5,321.61,True
2021-12-26,,Production Technician II,Kristina Jackson,BPC,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Project Management - Con,1962-03-28,MA,Supervisor,Female,51804,Hispanic,Widowed,Fully Meets,2,3024,2023-03-05,4,5,5,2022-12-21,Technical Skills,External,Passed,South Javierview,Emily Henderson,4,957.12,False
2022-05-23,,Production Technician II,Melissa Stuart,CCDR,Active,Contract,Zone C,Temporary,Unk,,Production       ,Project Management - Con,1999-03-29,MA,Technician,Female,10677,Black,Married,Fully Meets,1,3025,2023-01-25,3,4,5,2022-08-27,Communication Skills,External,Incomplete,Kingberg,Leah Woods,3,177.63,False
2022-08-23,,Production Technician II,Deborah Lopez,EW,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Project Management - Con,1943-08-05,MA,Lineman,Female,80801,Asian,Divorced,Fully Meets,2,3026,2022-10-17,3,2,4,2022-11-02,Customer Service,External,Passed,Keithland,Debbie Adkins,3,864.03,False
2023-05-27,2023-07-28,Production Technician II,Erin George,MSC,Active,Part-Time,Zone A,Full-Time,Voluntary,Me who grow similar realize.,Production       ,General - Eng,1943-05-08,MA,Administrative,Female,7984,White,Single,Fully Meets,5,3027,2023-02-17,3,2,4,2023-07-05,Communication Skills,External,Incomplete,New Kelseyland,Matthew Ramirez,4,707.06,True
2018-08-10,2021-07-25,Production Technician II,Brian Green,NEL,Voluntarily Terminated,Contract,Zone B,Temporary,Resignation,Whether give voice pull make.,Production       ,Engineers,2000-05-02,MA,Engineer,Female,32254,Asian,Married,Fully Meets,2,3028,2023-04-01,5,4,1,2022-10-20,Communication Skills,Internal,Completed,Nguyenstad,Benjamin Mathews,4,690.29,True
2021-10-24,2023-02-03,Production Technician II,Tommy Lee,PL,Active,Contract,Zone C,Full-Time,Voluntary,Fire necessary sing first traditional.,Production       ,Finance & Accounting,1959-06-14,MA,Clerk,Female,5819,Asian,Widowed,Fully Meets,4,3029,2023-02-08,1,1,3,2023-07-03,Project Management,External,Incomplete,Bridgesside,Brian Murphy,1,721.83,True
2022-07-05,2023-01-03,Production Technician II,Kevin Davis,PYZ,Active,Full-Time,Zone C,Part-Time,Voluntary,Left she before though finally.,Production       ,Wireline Construction,1953-08-10,MA,Laborer,Female,51064,White,Single,Fully Meets,1,3030,2022-12-05,2,2,5,2022-12-24,Technical Skills,Internal,Passed,Port Codyburgh,Miranda Kennedy,2,287.34,True
2022-01-22,2023-03-03,Production Technician I,Jamie Anderson,SVG,Active,Contract,Zone B,Temporary,Resignation,Enough final gun case.,Production       ,Project Management - Con,1960-07-13,MA,Supervisor,Male,88435,Asian,Married,Fully Meets,1,3031,2022-12-20,2,3,2,2022-12-31,Technical Skills,External,Incomplete,Jacksonborough,Heidi Cole,2,783.36,True
2023-03-27,2023-07-23,Production Technician I,Maria Hall,EW,Leave of Absence,Part-Time,Zone A,Full-Time,Voluntary,Market effect Mrs owner.,Production       ,General - Con,1941-11-10,MA,Supervisor,Male,48042,Asian,Married,Fully Meets,2,3032,2023-07-06,1,3,2,2022-10-28,Technical Skills,External,Passed,North Justinbury,Kari Sanchez,1,709.78,True
2019-08-26,2022-03-09,Production Technician I,Bryan Clark,MSC,Leave of Absence,Contract,Zone C,Part-Time,Voluntary,Stay word behavior financial.,Production       ,Engineers,1946-03-17,MA,Field Project Manager,Male,54212,White,Divorced,Fully Meets,2,3033,2022-08-28,3,3,5,2023-01-08,Customer Service,Internal,Incomplete,Ramirezburgh,Justin Arellano,4,714.64,True
2021-10-16,,Production Technician I,Brandy Rivera,TNS,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,1967-05-04,MA,Foreman,Female,26202,White,Single,Fully Meets,2,3034,2022-10-11,1,4,2,2022-11-25,Leadership Development,Internal,Passed,Lake Angela,Deborah White,2,947.76,False
2019-06-14,,Production Technician I,Kenneth Parker,PYZ,Active,Contract,Zone C,Temporary,Unk,,Production       ,Engineers,1950-09-14,MA,Director,Female,33464,Other,Divorced,Fully Meets,1,3035,2023-04-06,2,4,5,2023-05-09,Customer Service,Internal,Completed,Port Brett,Frank Mitchell,1,498.19,False
2020-07-05,,Production Technician I,Barbara Perkins,WBL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Technology / It,1957-06-28,MA,Administrator,Female,94333,White,Widowed,Fully Meets,2,3036,2023-02-25,1,4,2,2023-06-19,Technical Skills,Internal,Failed,West Walter,Carlos Leonard,3,516.4,False
2020-03-02,,Production Technician I,Lindsey Martin,NEL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,1989-10-06,MA,Director,Male,38200,Asian,Married,Fully Meets,4,3037,2023-01-14,3,4,2,2023-05-01,Leadership Development,Internal,Failed,Lake Roberthaven,Marc Burns,5,374.69,False
2020-11-11,2021-04-28,Production Technician I,David Stark,PL,Active,Part-Time,Zone B,Temporary,Involuntary,Enough note majority positive catch trip.,Production       ,Field Operations,1955-08-20,MA,Laborer,Male,76217,White,Divorced,Fully Meets,2,3038,2022-10-06,5,5,5,2022-08-17,Customer Service,Internal,Incomplete,Edwardsside,Diane Freeman,5,244.22,True
2019-12-22,,Production Technician I,Evan Hernandez,BPC,Active,Contract,Zone B,Temporary,Unk,,Production       ,Project Management - Con,1966-03-24,MA,Supervisor,Female,91829,Other,Single,Fully Meets,5,3039,2023-08-03,4,2,1,2023-01-05,Leadership Development,Internal,Completed,New Brendamouth,Alice Mcbride,2,130.81,False
2020-12-14,,Production Technician I,Caleb Floyd Jr.,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,1984-02-01,MA,Groundman,Female,31946,White,Divorced,Fully Meets,5,3040,2022-10-23,5,1,4,2022-12-30,Technical Skills,Internal,Passed,Thorntonton,Ethan Brown,5,321.03,False
2020-06-20,,Production Technician I,Brandon Atkinson,SVG,Active,Contract,Zone C,Full-Time,Unk,,Production       ,General - Con,2000-04-22,MA,Laborer,Female,2308,White,Single,Fully Meets,2,3041,2023-05-18,5,5,4,2023-07-28,Project Management,Internal,Completed,Stewartville,William Peterson,4,354.82,False
2023-06-09,2023-07-12,Production Technician I,Alisha Ramirez,EW,Active,Contract,Zone B,Temporary,Resignation,Man fall nature back church.,Production       ,Fielders,1961-06-24,MA,Engineer,Female,44194,White,Widowed,Exceeds,4,3042,2023-01-13,4,1,2,2023-02-03,Technical Skills,Internal,Incomplete,New Kimberlyview,Jerome Moss,2,513.54,True
2022-09-25,,Production Technician I,Caroline Duffy,MSC,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Catv,1963-03-06,MA,Supervisor,Male,48124,Black,Widowed,Exceeds,2,3043,2023-05-01,5,3,3,2023-02-21,Customer Service,External,Completed,New David,Michelle Davila,5,658.12,False
2020-08-26,2020-12-30,Production Technician I,Charles Dean,TNS,Active,Contract,Zone B,Part-Time,Retirement,Structure play my piece partner them.,Production       ,General - Con,1966-02-27,MA,Laborer,Male,16165,White,Single,Exceeds,2,3044,2023-06-07,1,1,3,2022-12-20,Leadership Development,Internal,Passed,Courtneyshire,Breanna Williams,2,643.75,True
